user_id,product_id,rating,timestamp
554,55,4,2024-09-30 16:13:30
713,356,5,2024-04-19 06:54:10
864,30,3,2024-12-28 01:51:56
326,445,1,2024-05-01 12:14:25
665,101,4,2024-08-23 17:00:33
346,239,1,2024-03-11 00:26:31
184,290,4,2025-01-21 18:06:35
229,423,3,2025-01-25 05:50:28
311,94,3,2024-12-01 04:12:21
258,331,4,2024-05-01 06:07:43
389,311,3,2024-04-29 01:55:57
574,335,4,2024-04-22 08:01:54
761,344,4,2024-04-22 18:34:52
434,39,3,2024-07-11 22:31:05
865,25,3,2024-12-24 23:54:44
347,14,3,2024-05-02 13:05:23
136,7,2,2024-11-08 16:15:01
444,347,2,2025-01-06 11:41:44
634,368,1,2025-02-05 21:42:14
960,23,2,2024-07-09 18:39:40
247,419,2,2024-06-06 21:25:57
248,54,1,2024-05-04 00:37:54
706,173,2,2024-09-02 09:56:15
547,418,3,2025-02-02 02:21:49
332,433,4,2025-02-09 01:51:50
945,373,4,2024-04-30 04:35:06
134,113,4,2024-04-01 23:05:38
83,232,2,2025-01-01 02:26:57
372,489,4,2024-11-30 00:53:49
505,231,2,2024-07-17 04:19:23
443,398,4,2024-12-26 11:30:02
258,345,5,2024-05-09 04:29:41
706,384,2,2024-11-03 17:05:58
48,132,1,2024-07-06 16:04:26
554,152,3,2024-04-24 01:28:20
124,4,4,2024-11-16 06:15:16
203,104,1,2024-05-30 08:53:33
36,147,4,2024-07-31 19:32:07
620,332,1,2024-07-15 11:29:00
839,392,5,2025-02-01 09:31:02
695,304,4,2025-02-22 15:26:52
13,174,3,2024-05-02 17:48:26
982,321,4,2025-01-19 21:49:08
632,149,1,2024-03-22 14:44:17
594,117,2,2024-06-12 03:38:00
466,31,3,2024-09-05 13:03:28
342,351,5,2024-08-16 22:39:15
579,193,5,2025-03-08 06:55:05
780,131,2,2024-04-08 15:05:50
582,306,2,2024-05-02 23:26:59
199,191,2,2024-12-12 08:43:37
126,463,1,2024-12-30 08:48:27
66,165,2,2024-04-19 22:25:41
18,183,4,2024-04-30 14:37:06
294,41,5,2025-01-21 21:50:41
851,203,2,2024-05-16 18:31:19
669,488,1,2024-04-22 06:12:51
502,11,1,2025-01-25 12:35:12
643,387,1,2024-06-17 23:04:39
491,35,4,2024-12-24 17:45:18
211,359,5,2024-08-31 20:51:45
582,102,2,2025-02-17 14:46:15
64,396,2,2025-03-09 13:14:52
518,266,1,2025-01-13 00:00:39
552,63,1,2025-01-11 11:29:07
398,46,4,2024-12-10 02:46:01
777,342,5,2024-06-29 10:03:52
817,492,2,2025-01-10 00:39:27
410,339,1,2025-02-20 21:40:17
793,481,3,2024-07-02 20:38:36
815,188,4,2025-02-05 09:44:44
398,287,3,2024-12-31 19:24:43
37,14,3,2024-05-23 10:47:07
778,49,2,2024-05-20 08:09:00
766,161,2,2024-05-28 05:49:41
878,374,1,2024-09-29 14:51:57
872,276,3,2024-05-04 11:03:17
235,397,5,2025-02-20 23:04:16
70,18,1,2024-06-05 01:02:07
956,65,1,2025-02-19 18:04:42
384,2,3,2024-12-06 09:59:17
94,236,5,2024-05-28 05:15:23
910,335,5,2025-02-27 16:10:27
760,130,4,2024-06-11 14:15:58
549,394,1,2024-11-29 16:03:30
208,31,2,2024-11-26 02:24:41
333,56,2,2024-04-25 23:37:12
101,339,2,2024-11-18 01:11:16
124,214,5,2024-07-20 23:52:16
374,338,2,2024-09-24 17:55:51
996,155,1,2024-04-06 22:12:36
996,153,1,2024-09-09 00:46:10
568,469,4,2024-07-18 19:06:05
229,371,1,2024-11-09 01:33:54
992,476,3,2025-01-08 17:15:47
552,413,4,2024-12-29 22:18:51
928,315,3,2024-12-19 16:22:11
720,149,4,2024-05-08 10:03:04
423,310,5,2024-10-02 13:55:04
856,340,1,2025-01-22 03:38:17
244,463,5,2025-01-10 23:52:44
491,54,3,2024-03-13 08:28:53
469,144,1,2024-10-16 20:25:19
38,478,1,2024-12-29 22:54:54
807,418,2,2024-09-28 13:27:29
144,381,4,2024-07-01 21:16:01
498,419,4,2024-12-08 12:55:29
645,18,5,2024-11-09 08:22:00
114,473,4,2024-04-13 13:53:05
988,439,4,2024-06-24 14:00:41
220,417,1,2024-07-05 23:46:49
944,245,4,2024-07-09 06:15:08
474,361,4,2024-12-19 02:02:29
854,83,5,2024-05-09 11:03:53
407,63,5,2024-08-16 15:58:17
699,365,4,2024-07-24 14:08:50
912,205,4,2024-09-01 18:25:35
627,119,3,2024-11-29 08:23:54
820,325,4,2025-01-19 12:22:38
235,284,4,2024-03-29 23:21:34
178,302,4,2024-09-30 15:08:08
708,118,3,2024-03-21 07:47:01
421,275,1,2024-12-23 18:15:18
416,339,3,2024-12-23 23:14:04
403,281,5,2024-07-03 03:45:28
785,212,3,2025-01-29 03:49:24
638,430,4,2024-05-01 04:17:41
420,63,5,2025-01-15 21:43:46
953,230,1,2025-01-25 17:03:47
5,50,3,2024-12-09 03:53:49
740,273,1,2024-06-05 20:53:58
785,408,2,2025-01-04 12:15:53
184,432,3,2024-12-14 15:18:29
311,54,3,2024-09-20 22:51:44
775,432,3,2024-09-15 03:41:30
259,259,4,2024-04-12 08:12:49
977,285,5,2024-07-30 09:14:09
455,432,4,2024-12-30 12:22:39
698,437,1,2024-08-13 22:57:57
287,209,1,2024-06-18 00:15:02
387,170,4,2025-01-21 13:14:29
575,222,1,2024-07-06 07:27:49
507,87,2,2024-08-07 00:56:42
174,93,5,2024-12-28 23:02:54
983,349,5,2024-03-18 23:43:44
639,123,5,2025-01-08 00:51:21
80,107,4,2024-07-02 19:28:38
846,44,4,2024-04-29 19:49:52
157,139,1,2024-08-06 02:18:29
649,42,3,2025-02-25 16:56:42
121,41,4,2024-04-24 17:16:32
9,17,3,2025-01-10 13:58:51
271,307,1,2024-05-19 15:21:13
659,307,5,2024-06-18 09:48:39
120,156,3,2025-02-10 15:50:33
773,451,3,2024-04-19 18:46:38
245,50,5,2025-01-11 02:45:03
322,105,3,2024-10-04 04:38:58
767,270,2,2024-04-15 21:15:07
632,210,5,2024-09-04 14:04:16
753,61,4,2024-04-22 17:50:28
400,486,5,2024-06-19 06:28:55
143,387,3,2024-09-06 23:03:08
14,100,2,2024-03-28 15:27:28
587,377,4,2024-05-03 08:39:06
698,355,1,2025-01-08 05:47:55
548,253,4,2024-12-15 23:53:08
658,482,3,2024-12-18 03:30:41
664,237,3,2024-10-27 10:56:16
7,61,2,2024-05-30 20:37:29
517,295,4,2024-06-28 05:14:13
78,319,4,2024-08-23 13:01:04
80,237,1,2024-10-22 00:43:51
695,174,5,2024-06-24 15:49:44
329,287,5,2024-12-15 13:51:17
783,173,4,2024-08-18 21:44:10
760,230,4,2024-06-12 21:32:46
20,374,2,2025-01-11 06:05:33
701,137,2,2025-02-27 19:38:42
751,99,2,2024-07-28 05:32:31
847,253,1,2024-12-21 16:49:57
475,183,1,2025-03-08 05:06:18
829,392,3,2024-12-15 10:21:54
61,497,5,2024-10-01 05:38:39
828,152,1,2024-04-26 05:42:29
349,475,4,2024-08-08 03:37:35
584,7,2,2024-10-07 15:41:09
927,85,5,2024-11-08 03:02:42
291,24,3,2024-07-30 02:29:12
170,53,1,2024-08-10 12:45:59
618,442,2,2024-04-08 14:09:30
145,385,1,2024-07-18 02:38:50
18,466,2,2025-01-29 16:51:54
759,448,1,2025-03-02 02:37:45
46,374,5,2024-07-09 18:01:36
704,199,4,2025-03-10 02:29:49
940,346,2,2024-10-21 21:20:16
157,456,3,2025-01-09 17:05:53
110,433,1,2025-03-07 18:26:10
51,5,4,2024-06-19 22:29:27
19,325,4,2024-10-01 04:03:55
634,126,3,2024-09-04 03:25:45
82,310,3,2024-09-04 09:25:47
259,316,3,2025-02-27 23:30:59
633,147,3,2024-06-14 17:11:57
798,194,2,2024-07-25 01:46:10
962,374,2,2024-09-06 14:00:58
775,349,1,2024-12-21 05:09:42
603,300,5,2024-12-21 09:23:36
275,303,3,2025-01-04 21:48:26
321,232,3,2024-12-20 07:42:01
468,283,1,2024-06-30 12:49:37
140,219,5,2024-10-15 13:45:30
964,82,3,2024-06-02 09:26:06
225,51,1,2025-02-16 00:48:53
683,14,5,2024-11-29 01:43:04
896,460,5,2024-10-04 07:51:25
414,154,1,2025-02-08 00:46:11
211,199,2,2024-03-15 04:58:01
331,348,1,2024-12-19 02:27:57
151,28,5,2024-11-07 08:37:01
497,411,1,2024-06-21 18:30:48
205,46,4,2024-07-02 02:07:22
462,11,3,2024-07-04 13:03:41
666,107,4,2024-12-28 14:33:26
204,375,4,2025-03-07 03:43:18
594,486,4,2024-06-14 12:47:07
502,8,3,2024-10-01 01:44:05
284,250,5,2024-07-28 14:23:12
439,409,2,2024-03-17 03:50:12
267,14,3,2025-01-26 01:58:14
636,320,3,2024-07-30 16:22:29
51,461,1,2024-10-07 10:26:00
837,335,5,2024-12-28 03:12:04
504,442,1,2024-11-11 12:16:50
696,370,2,2025-02-22 23:35:04
109,211,4,2024-05-05 05:15:53
518,331,4,2024-09-20 07:31:56
309,13,5,2024-12-06 18:31:58
201,405,4,2024-06-02 14:40:19
724,447,1,2024-11-07 02:59:15
626,99,2,2024-11-24 17:52:52
457,282,1,2025-01-31 00:57:52
278,221,2,2024-06-18 15:24:30
2,256,4,2025-01-25 21:38:40
852,271,4,2024-05-28 12:01:38
315,427,2,2024-05-25 11:45:54
207,124,5,2024-06-28 14:59:24
264,417,1,2024-09-05 12:16:08
113,41,4,2024-08-18 23:06:45
144,357,2,2024-06-21 15:26:53
396,474,2,2024-12-01 04:27:22
222,89,5,2024-03-29 01:30:29
830,9,1,2024-10-09 04:08:47
427,166,4,2024-07-03 19:43:19
358,171,5,2024-11-05 06:45:37
391,250,3,2024-05-05 02:57:40
913,312,2,2024-08-07 08:23:10
472,185,1,2024-07-09 11:50:24
109,325,2,2024-03-16 01:03:20
208,287,3,2024-08-12 07:04:31
107,288,5,2024-06-10 20:18:48
690,321,5,2025-01-15 04:08:23
704,366,5,2025-01-01 14:16:39
